movie,scene,starttime,endtime,startsec_adj,endsec_adj,startTR,endTR,text
2,2000,26:42,26:44,1522.127,1524.127,1016,1016,That’s all I can remember from that one.
-1,-1,26:46,26:47,1526.127,1527.127,1018,1018,Ok.
3,3000,26:49,26:54,1529.127,1534.127,1020,1023,"The next one, ok, so I think it’s the boyfriend one."
3,43,26:55,27:07,1535.127,1547.127,1024,1031,"So it’s this woman who’s sitting at a table across from her, I guess it’s her husband not her boyfriend, although I think the clip was called The Boyfriend, because he has the wedding ring."
3,43,27:07,27:11,1547.127,1551.127,1032,1034,"Anyway, they're sitting across from each other, and they're having dinner."
3,44,27:12,27:21,1552.127,1561.127,1036,1041,"And she asks him if he wants a glass of wine, and he's like, something like, “No, I’m on call tomorrow,” or “I’m on call,” or something like that, so he can't have wine."
3,45,27:22,27:33,1562.127,1573.127,1042,1049,"So she pours herself a glass of wine, and she downs the whole thing really quickly while looking at him and then pours herself some more wine."
3,45,27:33,27:37,1573.127,1577.127,1050,1051,"And then he's eating kind of methodically, kind of robotically, and she's looking at him."
3,46,27:38,27:47,1578.127,1587.127,1053,1058,"And then I think she asks him something about how he likes the dinner or something, and he's like, “It’s really good. The asparagus is quite tender.”"
3,46,27:47,27:52,1587.127,1592.127,1059,1061,"And she's like, “Yeah, they say it’s an aphrodisiac,” and he's like, “Who’s they?”"
3,46,27:52,27:55,1592.127,1595.127,1062,1063,"And she's like, “I don’t know, just something they say.”"
3,46,27:56,27:59,1596.127,1599.127,1065,1066,"Anyways, they are talking a little bit."
3,46,27:59,28:04,1599.127,1604.127,1067,1069,"I don’t remember what else they talk about specifically, but she's obviously getting really annoyed with him."
3,47,28:04,28:06,1604.127,1606.127,1070,1071,"She's like, you know, “Why can't you just like have a drink?"""
3,47,28:07,28:10,1607.127,1610.127,1072,1073,"""It’s not like you're a surgeon, you're like a computer analyst, or something like that."""
3,47,28:10,28:11,1610.127,1611.127,1074,1074,"""Just have a drink.”"
3,47,28:11,28:16,1611.127,1616.127,1075,1077,"And then she throws some, like part of her wine on him."
3,48,28:16,28:20,1616.127,1620.127,1078,1080,"And then he takes out a cigarette, puts it in his mouth, lights it."
3,48,28:22,28:24,1622.127,1624.127,1082,1083,"And she's like, “Oh no, you're not smoking in my house.”"
3,48,28:27,28:30,1627.127,1630.127,1086,1087,"And I guess she somehow puts out the cigarette, I don’t remember how."
3,48,28:30,28:32,1630.127,1632.127,1088,1088,"But then he puts another in, and he lights it."
3,48,28:32,28:35,1632.127,1635.127,1089,1090,"And she's getting like really, really annoyed."
3,"50, 51",28:36,28:54,1636.127,1654.127,1092,1103,"And I don’t remember the next few details, but eventually she like, she goes up to him, and we find that he has like a switch in the back of his neck, which she turns off, and he like, you know, stops functioning, because apparently he’s like a robot."
3,52,28:55,29:00,1655.127,1660.127,1104,1107,"And she thinks, probably, she probably thinks to herself, “Well I can do better than this.”"
3,53,29:00,29:08,1660.127,1668.127,1108,1112,"And so she goes to her computer and she logs on to this website where you can buy your robotic boyfriend, husband."
3,53,29:09,29:14,1669.127,1674.127,1114,1116,"So she sits down, and she's like browsing all the better options that she could get."
3,53,29:14,29:21,1674.127,1681.127,1117,1121,"So she finds like a later model that is probably better, and this guy who is like a rock climber or something like that."
3,54,29:21,29:28,1681.127,1688.127,1122,1125,"And she calls up and says that she's like not happy with her current model, and she’d kind of like an upgrade."
3,54,29:29,29:30,1689.127,1690.127,1127,1127,"And they're like, “What’s your complaint?”"
3,54,29:30,29:37,1690.127,1697.127,1128,1131,"And she's like, “You know, he's like lacking ambition,” and they're like, “Yeah we get this complaint a lot with that series."""
3,54,29:38,29:41,1698.127,1701.127,1133,1134,"""What can I offer you? Like some other, like higher-end model?”"
3,54,29:41,29:43,1701.127,1703.127,1135,1135,"And she's like, “Yeah, I think so.”"
3,55,29:44,29:48,1704.127,1708.127,1137,1139,"And they're like, “What would you like?” and she’s like, “I don’t know, maybe a rock climber.”"
3,55,29:48,29:55,1708.127,1715.127,1140,1143,"And then she like clicks through, and she’s like, she sees like a masseuse, and she's like, “No wait, maybe a masseuse or a rock-climbing masseuse.”"
3,"56, 57",29:56,30:06,1716.127,1726.127,1145,1151,"And then she gets a delivery later of her new robotic boyfriend, husband person."
3,"58, 59, 60",30:06,30:15,1726.127,1735.127,1152,1157,"And then they're taking away her old one, but she, she takes the wedding ring off the old one and puts it on the new one."
3,61,30:16,30:29,1736.127,1749.127,1158,1166,"And the new one is like this all outdoorsy type guy, who is now carted in and put in the same seat where her old robotic husband boyfriend person was."
3,61,30:29,30:34,1749.127,1754.127,1167,1169,"And she sits down across from him on the table, after she turns on the switch of course."
3,61,30:35,30:38,1755.127,1758.127,1171,1172,"And then he's kind of slow getting started, a little bit methodical."
3,61,30:39,30:41,1759.127,1761.127,1174,1174,"But then he like you know, comes to life."
3,62,30:42,30:45,1762.127,1765.127,1176,1177,And she asks him if he wants a drink.
3,62,30:45,30:50,1765.127,1770.127,1178,1180,"And he's like, “No, I can't. I have a, I have a climb tomorrow."""
3,62,30:50,30:53,1770.127,1773.127,1181,1182,"And she's probably thinking like, “Oh no, here we go again.”"
3,63,30:54,31:00,1774.127,1780.127,1184,1187,"Then he takes a bite of his asparagus, and he's like, “Mmm, this is tender.”"
3,63,31:00,31:05,1780.127,1785.127,1188,1190,"And then she's probably thinking at this point like, “I can't believe he's having this, we’re having this conversation again.”"
3,63,31:06,31:11,1786.127,1791.127,1192,1194,"But then he looks up at her, and he's like, “They say its an aphrodisiac.”"
3,63,31:12,31:17,1792.127,1797.127,1196,1198,"And she's like happy now, smiling a little bit and says, “Who’s they?”"
3,63,31:17,31:20,1797.127,1800.127,1199,1200,"And he's like, “I don’t know. It’s just something they say."""
3,"64, 65",31:21,31:28,1801.127,1808.127,1202,1205,"And then he gets up and goes around the long table to her and stands behind her, and is like, “How was your day?”"
3,65,31:28,31:35,1808.127,1815.127,1206,1210,"And she's like, “Oh,” ‘cause she’s like obviously happy to be having this conversation, pleased with her new purchase."
3,65,31:35,31:43,1815.127,1823.127,1211,1215,"And she's like, “Oh, this morning, I was like, I went into the shop to get some stuff to get ready for tonight.”"
3,49,31:43,31:46,1823.127,1826.127,1216,1217,"Oh, I forgot to mention it’s her anniversary, that’s why they were having this dinner."
3,49,31:47,31:52,1827.127,1832.127,1219,1221,"And I think part of the earlier complaint was something about like, “Oh, it’s our anniversary. Can't you just have a drink?”"
3,65,31:53,31:54,1833.127,1834.127,1223,1223,"Anyway, they're back to the current moment."
3,65,31:54,31:58,1834.127,1838.127,1224,1225,"She’s like, yeah, she went shopping to get stuff for tonight."
3,65,31:59,32:02,1839.127,1842.127,1227,1228,And he's like massaging her shoulders as she's talking.
3,65,32:03,32:05,1843.127,1845.127,1230,1230,And she's clearly very pleased with the massage.
3,65,32:07,32:13,1847.127,1853.127,1232,1235,"He keeps on massaging her, and she's talking, and then his hands get closer and closer to her neck."
3,66,32:13,32:17,1853.127,1857.127,1236,1238,And then we find that he switches her off.
3,66,32:17,32:24,1857.127,1864.127,1239,1243,"So her face drops forward, and then the camera zooms around behind her, and we see that she also has a switch at the back of her neck."
3,67,32:24,32:28,1864.127,1868.127,1244,1245,"And dude’s apparently very smart, because he turned her off to shut her up, and then he goes forward and sits himself down on the armchair in front of the TV, turns it on, and starts watching."
4,4000,32:40,32:43,1880.127,1883.127,1254,1255,"Alright, the next one I think was The Shoe."
4,69,32:44,32:48,1884.127,1888.127,1257,1259,"So it starts off with this guy’s shoe, that’s what we see."
4,69,32:49,32:55,1889.127,1895.127,1260,1263,"Some, the text in the top left says something about like where, where it began, or where it ends up."
4,69,32:55,32:57,1895.127,1897.127,1264,1265,"I think it’s where it began, I can’t remember."
4,70,32:58,33:00,1898.127,1900.127,1266,1267,But the guy’s there.
4,70,33:00,33:02,1900.127,1902.127,1268,1268,"The guy’s shoe, he’s leaning against a car."
4,70,33:03,33:06,1903.127,1906.127,1270,1271,"And he's like super tough, and so he's drinking milk."
4,70,33:06,33:11,1906.127,1911.127,1272,1274,So he's opening this carton of milk and drinking the milk while propped up against the car.
4,"72, 73",33:12,33:26,1912.127,1926.127,1276,1284,"And then this guy comes out, and then apparently the dude who’s drinking the milk, it’s not his car, it’s somebody else’s car, and he chases him away, and so the guy who’s drinking the milk walks away from the car, still drinking the milk."
4,"71, 74",33:27,33:32,1927.127,1932.127,1286,1288,At some point he noticed this woman who was across the street and decided that he wanted to impress her or something.
4,"73, 74",33:33,33:36,1933.127,1936.127,1290,1291,"So he's walking along, looking at her, kind of stumbles a bit."
4,74,33:36,33:41,1936.127,1941.127,1292,1294,"And he looks towards her, and then she stumbles a bit, kind of like making fun of him."
4,76,33:42,33:47,1942.127,1947.127,1296,1298,"And then he does a few more things that she starts to copy, like I think he starts swinging his hands or something like that."
4,76,33:47,33:51,1947.127,1951.127,1299,1301,And then she starts swinging her hands and looking over at him.
4,76,33:52,34:00,1952.127,1960.127,1302,1307,"And then she starts like waving her arms behind her back and like bending over, and then he waves his arms behind his back and in front of him and bends over."
4,76,34:00,34:03,1960.127,1963.127,1308,1309,And so they keep walking along this street.
4,76,34:03,34:07,1963.127,1967.127,1310,1311,"Each one is copying what the other one’s doing, clearly having fun and laughing."
4,77,34:09,34:15,1969.127,1975.127,1314,1317,"And then they get to an intersection, and she stops suddenly."
4,77,34:15,34:19,1975.127,1979.127,1318,1319,"And she clearly wants him to stop, because otherwise he’s gonna walk right in front of this truck."
4,77,34:20,34:31,1980.127,1991.127,1321,1327,"And so she stops, hoping that he’ll stop, and then she like raises her arms up, acts surprised and shocked and trying to like get him to imitate her, which would mean that he’d stop."
4,77,34:31,34:36,1991.127,1996.127,1328,1331,"But he is having so much fun that he doesn’t stop, he just keeps walking forward."
4,78,34:36,34:41,1996.127,2001.127,1332,1334,"He keeps walking into the intersection, is hit by a truck, shoe flies off."
4,80,34:41,34:49,2001.127,2009.127,1335,1339,"You see the shoe land in the street, and the camera pans a little bit, and then we see a woman’s shoe that’s next to it."
5,5000,34:50,34:54,2010.127,2014.127,1341,1343,"Alright, the last one, Keith Reynolds."
5,"82, 84",34:54,35:03,2014.127,2023.127,1344,1349,"So, a little stick figure in a car drives up to a building, gets out of the car, and gets its hat and its briefcase."
5,85,35:03,35:09,2023.127,2029.127,1350,1353,"It’s Keith Reynolds, and Keith Reynolds is really excited, because he is looking forward to his promotion that day."
5,"85, 86",35:10,35:18,2030.127,2038.127,1354,1359,"He is the most junior type of business analyst, and he's like really, really waiting for this promotion that he knows is gonna happen today."
5,85,35:20,35:25,2040.127,2045.127,1361,1363,"So he walks in, and we see kind of a cut through of his building."
5,85,35:25,35:32,2045.127,2052.127,1364,1368,So we see the many different floors of the office building that he’s working in and the people on the different floors.
5,86,35:32,35:47,2052.127,2067.127,1369,1378,"And he gets into his elevator, and he, he goes up, and he gets out, and there's this woman, who’s a pink stick figure, bending over and like putting some stuff in or taking some stuff out of a cabinet, or something like that."
5,86,35:47,35:50,2067.127,2070.127,1379,1380,"Her name’s Sara, and Keith wants to impress Sara."
5,86,35:51,35:54,2071.127,2074.127,1382,1383,"So he wants to get this promotion, and he wants to impress this girl."
5,86,35:54,35:59,2074.127,2079.127,1384,1386,"And so he walks in, and he always tries to get her to talk to him."
5,86,35:59,36:06,2079.127,2086.127,1387,1391,"And he tries to make her know that she should spend the rest of his life, her life with him."
5,87,36:06,36:09,2086.127,2089.127,1392,1393,And the way he does that is by always offering her coffee.
5,87,36:09,36:12,2089.127,2092.127,1394,1395,And so he offers her coffee as he always does.
5,87,36:12,36:14,2092.127,2094.127,1396,1396,"She never wants any, but he offers it anyway."
5,87,36:14,36:15,2094.127,2095.127,1397,1397,She takes it.
5,87,36:15,36:18,2095.127,2098.127,1398,1399,"We see her take the coffee, dump it out of the window."
5,87,36:18,36:20 ,2098.127,2100.127,1400,1400,"Unfortunately, the hot coffee"
